schiavo	411 526 6 5
schiavone	151 130 4 6
schicke	0 105 0 0
schieffelin	1 579 2 0
schieffer	187 7 1 5
schiff	417 33 3 5
schiffer	56 154 2 1
schifino	159 0 0 1
schill	74 24 1 3
schiller	487 72 21 3
schilling	12804 123 40 40
schily	202 0 10 3
schindler	336 41 22 10
schindlers	15 33 11 880
schintzius	261 0 0 0
schizophrenic	375 20 3 3
schlegel	87 86 3 1
schlesinger	945 60 10 125
schleyer	111 0 9 1
schlichter	99 2 0 2
schlopy	100 0 0 0
schlosser	184 1610 3 4
schmeiser	352 1 2 3
schmetzer	106 1 2 0
schmid	316 37 16 8
schmidt	10097 677 73 130
schmit	66 38 8 3
schmitt	821 183 13 12
schmitz	471 133 12 20
schmoke	122 0 0 1
schneeberger	138 1 0 0
schneider	2735 533 178 76
schnell	83 29 3 9
schnellenberger	239 0 6 4
schnur	100 8 1 5
schnyder	4 491 1 0
schobel	203 2 4 0
schock	128 17 4 3
schoeman	106 15 1 5
schoen	167 21 2 2
schoenberg	88 9 5 0
schoeneweis	360 0 8 0
schoenfeld	193 20 3 1
schoenfelder	190 0 0 3
schofield	341 120 10 10
scholar	1538 72 28 21
scholes	875 10 8 22
scholl	132 38 6 8
scholtz	129 14 1 2
scholz	118 28 10 7
schoolboy	1168 3 3 6
schoolboys	2 1 0 139
schoolchildren	17 1 13 1266
schooler	142 14 1 5
schoolgirl	21 992 8 3
schoolgirls	18 1 3 329
schoolmates	8 11 1 110
schoolteacher	178 726 2 6
schoolteachers	2 0 1 103
schoomaker	416 0 25 2
schorpen	0 100 0 0
schorr	123 13 8 3
schott	288 390 15 9
schottenheimer	1440 0 16 44
schrader	494 297 23 11
schramm	959 66 3 6
schreiber	462 129 11 10
schreiner	70 29 15 4
schrempp	1087 1 2 3
schrock	436 29 2 5
schroder	154 34 13 5
schroeder	7341 232 83 142
schröder	658 3 9 18
schubert	351 48 11 12
schuerholz	532 1 1 4
schuessel	125 0 0 2
schuettler	1014 1 0 4
schuler	290 69 2 6
schuller	167 8 4 2
schulman	248 39 10 7
schulte	222 74 17 7
schulters	427 0 3 1
schultz	1630 391 28 45
schulz	708 80 12 9
schulze	83 31 2 6
schumacher	11515 128 59 37
schuman	99 24 13 1
schumann	121 31 4 4
schumer	1790 1 42 17
schuster	393 88 8 18
schutte	69 47 1 11
schutz	112 35 5 4
schuyler	39 44 18 6
schwammberger	122 0 0 0
schwartz	2310 655 68 64
schwartzbach	494 1 2 0
schwartzman	146 9 1 5
schwarz	587 86 66 16
schwarzenegger	39868 80 265 136
schwarzer	238 2 4 6
schwarzkopf	183 1 5 16
schweigert	173 7 3 0
schweiker	172 0 4 1
schweitzer	1210 40 18 47
schwikert	0 118 0 0
schwimmer	89 7 3 5
schwinn	134 1 8 0
scientist	7808 266 82 166
scion	65 21 48 12
sciortino	111 7 2 2
scioscia	1266 1 20 11
scissors	14 36 17 46
scliar	205 0 0 0
scofield	79 31 5 8
scoggins	105 18 1 3
scolari	598 4 4 24
scorecards	3 1 1 167
scorer	7388 316 60 62
scorsese	612 1 5 4
scot	2910 48 23 18
scotsman	601 2 36 8
scott	20724 2314 555 686
scottie	134 9 2 0
scotty	308 0 9 9
scout	1543 55 37 42
scouts	568 9 63 2161
scrafton	405 0 0 2
scratch	1578 26 25 24
scratches	60 32 6 12
scream	64 10 61 17
screams	33 31 11 39
screener	521 34 15 11
screeners	89 14 30 2847
screenwriter	341 9 2 4
scribe	216 13 9 5
scribes	14 0 0 145
scribner	167 39 5 2
scrimshaw	142 0 2 2
scriptures	11 5 2 169
scroggins	154 23 4 5
scroggs	649 8 1 1
scrooge	257 3 12 4
scruggs	278 198 6 5
scrumhalf	132 0 1 0
scrushy	4526 1 15 70
scruton	544 0 2 0
scud	266 2 14 6
scuffle	766 1 24 1
scully	1363 54 7 6
sculptor	312 24 7 3
scunthorpe	11 1 4 150
scurry	9 421 1 0
scutaro	232 0 0 1
seabiscuit	122 3 97 7
seabrook	96 18 40 5
seacrest	294 5 5 0
seaga	157 0 2 1
seagal	509 0 0 2
seagraves	125 21 3 4
seagulls	3 2 2 131
seahawks	157 0 28 3788
seale	106 18 1 4
sealey	71 26 0 3
seals	157 44 46 292
sealy	111 8 43 6
seaman	1041 180 30 15
seamen	5 0 1 181
seamer	608 0 8 6
seamstress	4 166 1 4
sean	2016 14 33 35
searchers	34 17 15 2498
searcy	119 27 22 3
searle	106 29 12 4
season	11480 756 11235 3776
seasons	952 38 328 571
seaton	207 61 6 27
seau	1377 0 2 2
seaver	139 9 0 2
seavey	475 2 0 1
seay	198 31 5 12
sebastian	428 37 30 17
sebastien	202 1 0 0
sebelius	50 1349 19 11
sebrle	145 0 0 0
seclusion	1309 1 9 1
second	4318 594 3738 1062
seconds	1244 225 1127 634
secretaries	31 14 20 1070
secretary	34111 3971 1310 1840
secularists	6 0 0 180
seda	102 10 9 1
sedaris	83 21 0 1
sedin	241 0 3 0
see	99 7 10 3
seed	963 732 649 252
seedlings	30 0 17 170
seeger	81 22 8 1
seeker	287 29 16 20
seekins	96 3 1 1
seeley	88 56 6 5
seely	96 21 2 2
seer	503 8 6 10
segal	586 69 14 11
segar	185 2 6 1
seger	200 13 0 2
segovia	97 6 3 2
segui	347 0 0 0
segura	90 33 0 0
sehorn	546 2 2 0
sehwag	1597 1 15 13
seibel	143 31 8 1
seibert	185 171 3 11
seidel	113 27 2 4
seidenberg	94 1 7 1
seidler	95 12 1 0
seidman	87 19 17 2
seif	205 2 2 2
seifert	493 66 6 5
seiler	95 5006 1 3
seilhamer	6 102 0 0
seinfeld	114 4 108 4
seitz	496 74 4 11
seizures	18 34 19 133
selanne	1312 0 4 1
selby	464 47 8 84
sele	717 3 2 2
selection	2061 276 1038 339
selectman	245 34 7 19
selector	233 1 12 4
selectors	254 10 30 2225
selenski	432 2 0 2
seles	2 1144 3 3
self	3222 94 129 94
selig	5362 13 25 25
seliger	157 2 1 1
seligman	227 13 6 1
selim	139 6 3 2
sell	263 46 145 81
selleck	123 1 2 0
sellers	784 164 66 4336
sells	144 19 1 7
selman	40 170 3 0
selmon	116 6 3 1
seltzer	181 37 6 8
selvig	93 7 4 0
selvy	230 1 1 0
semel	404 3 6 1
semifinalist	394 8 19 5
semrau	75 22 2 1
sen	224 29 90 17
senator	55277 3683 796 685
senators	506 67 367 20686
sendek	413 2 2 1
sender	168 12 47 97
senders	6 4 0 1361
senft	104 10 0 3
seniloli	101 0 0 4
senior	11778 3147 183 323
senn	53 81 1 4
senna	151 6 2 4
senor	502 1 7 6
sens	19 5 4 145
sensation	387 182 148 14
sensenbrenner	745 2 6 6
sentence	2258 460 1442 180
sentences	140 15 103 3264
seo	1022 11 32 16
sepulveda	112 40 0 1
serafin	87 16 1 0
serb	105 9 0 5
serbian	288 1 6 0
serebryany	139 0 0 0
serena	18 9788 94 88
sergeant	6641 360 192 532
sergeants	9 0 4 340
sergei	425 1 2 1
serginho	129 0 0 1
sergio	266 2 1 7
serkis	339 0 0 0
sermon	55 25 51 14
sermons	9 7 5 399
serna	382 98 6 11
serra	422 21 61 11
serrano	455 89 40 19
servant	879 29 9 14
servants	14 9 10 443
serve	518 260 483 98
serves	48 15 21 610
servia	180 0 0 2
serviceman	370 3 1 9
servicemen	15 1 9 1804
serving	140 36 115 69
servis	2615 0 12 18
sery	104 2 1 0
seselj	601 0 0 2
sessions	502 62 240 505
seth	392 17 14 18
seton	64 4 53 8
settelen	116 1 0 1
setter	32 195 16 14
setters	14 3 4 108
settle	313 27 6 14
settler	1192 10 7 10
setzer	416 5 1 5
seuss	159 6 5 0
sevan	105 0 3 1
seve	130 0 2 1
seventh	1651 99 374 194
several	208 53 87 4680
severance	121 30 103 29
severson	255 78 3 6
sevilla	68 20 62 345
seward	143 36 32 8
sewell	286 97 17 17
sexsmith	92 3 4 2
sexson	1631 3 7 6
sexton	1371 206 11 48
seybold	89 4 4 5
seymour	780 227 121 45
sezer	252 3 9 41
sfx	62 2 11 43
sgro	18 152 0 2
shaalan	281 0 1 3
shaath	1281 2 9 15
shabalkin	113 1 0 12
shabazz	69 39 7 6
shabbir	161 13 0 3
shackelford	126 60 1 3
shackleford	66 36 1 1
shad	25 1 20 107
shade	86 30 85 28
shadle	177 8 1 1
shaeffer	119 9 6 0
shafer	553 172 10 10
shaffer	871 302 14 24
shah	1561 133 45 64
shahed	184 0 0 1
shaheen	238 231 5 4
shahid	606 15 3 5
shahristani	359 0 0 3
shaichat	151 0 0 0
shaik	802 38 9 18
shaikh	216 19 4 18
shaker	115 9 30 1
shakeshaft	1 159 2 0
shakespeare	552 35 69 14
shakhnovsky	131 0 0 0
shakira	1 173 0 2
shakur	331 30 7 5
shalala	7 609 9 2
shalhoub	97 2 0 1
shalom	2154 5 76 37
shaltout	117 1 1 0
shami	155 1 1 0
shamkhani	102 0 2 0
shamrocks	4 1 2 317
shamzai	592 0 0 0
shana	3 145 0 0
shanahan	3664 269 35 34
shane	1532 31 24 25
shank	323 44 11 6
shankar	306 12 10 4
shankaracharya	308 4 3 3
shanklin	182 25 0 2
shanks	295 29 22 17
shanley	1415 32 12 25
shannon	895 671 65 73
shao	118 6 2 1
shapiro	2703 264 46 68
shaq	2131 4 22 26
shaquille	282 0 6 0
sharansky	371 0 1 3
sharapova	7 6857 23 10
shareef	337 1 1 1
shargel	244 0 1 22
sharif	1010 17 13 22
sharipov	362 0 1 7
sharkey	136 35 4 14
sharks	137 14 68 8438
sharma	1085 125 51 75
sharon	102780 1033 634 564
sharp	1135 468 678 140
sharpe	2641 189 11 52
sharper	701 0 4 0
sharpshooter	313 20 19 1
sharpton	4411 7 23 44
shashank	296 0 1 4
shastri	103 10 7 6
shatner	422 5 3 3
shaub	118 18 0 2
shaughnessy	106 420 3 2
shaun	919 1 27 11
shauna	6 247 1 3
shaver	316 54 12 8
shaving	268 0 12 1
shaw	4912 778 564 169
shawcross	107 4 0 0
shawn	842 46 18 11
shawna	1 105 3 3
shay	176 58 6 6
shayler	152 4 0 1
shays	915 4 3 4
shea	1131 248 57 35
sheahan	288 5 7 10
shealey	141 10 0 0
shealy	81 19 2 2
shearer	1332 105 12 37
shechtman	157 3 0 0
shedd	368 14 7 4
sheedy	389 22 7 11
sheehan	1113 246 59 35
sheehy	129 78 2 3
sheen	563 11 24 36
sheeran	216 2 1 3
sheets	922 113 66 324
sheffer	96 13 3 1
sheffield	7079 64 117 280
sheik	8602 5 55 82
sheikh	774 95 6 17
sheila	6 330 8 25
shekhawat	101 0 5 0
shelby	1389 169 152 40
shelden	94 7 1 0
sheldon	579 125 54 16
shelledy	333 2 0 2
shelley	1427 206 22 30
shelly	85 197 6 19
shelton	1815 383 76 45
shen	219 35 23 10
shepard	1015 212 16 28
shepherd	1683 288 86 55
sheppard	893 349 18 47
sher	142 17 3 1
sherer	173 20 2 4
sheridan	1029 200 74 27
sheriff	30939 842 653 1146
sheringham	225 0 5 6
sherlock	160 57 5 12
sherman	4963 329 109 82
sherpa	391 1 5 6
sherpas	5 1 2 358
sherri	2 91 4 6
sherrill	1022 43 9 24
sherrod	189 34 2 1
sherry	115 509 14 28
sherwin	221 9 3 2
sherwood	796 168 58 20
sheryl	1 116 1 7
shetty	282 18 2 6
shevardnadze	3546 11 11 10
shevaun	19 744 0 8
shevchenko	422 3 3 4
shewfelt	243 0 0 0
shi	2198 12 13 31
shia	144 1 9 234
shields	2256 504 70 194
shih	158 49 6 2
shihab	119 1 0 3
shiite	10410 2 20 40
shiites	111 0 25 9072
shikhmuradov	103 0 0 2
shilling	114 10 33 11
shimizu	130 38 12 12
shimkus	113 4 3 0
shin	1407 56 31 36
shinawatra	108 0 0 2
shinde	320 0 5 19
shine	295 18 54 20
shiner	143 12 26 6
shingles	46 12 14 45
shinjo	104 0 0 3
shinn	714 36 5 7
shinseki	481 0 4 1
shiokawa	399 0 2 4
shipley	251 124 20 17
shipman	1343 54 4 10
shipmates	4 0 0 137
shipp	604 25 3 10
shipwash	156 0 0 1
shirey	78 19 3 8
shirley	516 502 47 53
shiva	31 109 4 2
shively	80 36 3 2
shiver	177 17 11 3
shivering	20 7 1 144
shivers	195 14 3 16
sho	176 27 6 10
shoaib	1544 0 9 9
shoap	109 0 0 3
shoar	168 0 0 1
shocker	158 1 28 5
shockey	2945 9 9 3
shockley	376 55 3 6
shoemaker	760 82 47 15
shoes	347 160 152 3083
shoop	159 11 3 3
shoot	125 37 118 87
shooter	3682 131 87 60
shooting	1553 161 1328 703
shootings	102 4 36 2388
shopkeeper	1080 62 6 46
shoplifter	91 20 0 3
shopper	257 420 24 93
shore	328 90 126 147
shores	69 23 57 41
shorstein	210 0 3 0
short	3704 1332 979 498
shortcomings	53 3 35 606
shorts	81 15 44 771
shortstop	5946 90 36 48
shortt	62 38 3 1
shots	6930 407 1233 3621
shoulder	4400 233 558 132
shoulders	339 126 133 192
shoup	124 15 12 4
shourie	240 0 18 9
shouse	109 18 1 1
shoval	164 0 0 0
shove	225 3 7 6
showalter	1224 47 6 5
showers	96 20 52 117
showing	504 76 437 467
showman	190 1 0 0
shrapnel	139 19 89 32
shrek	143 9 29 9
shriver	283 1674 6 24
shropshire	54 21 25 28
shroyer	169 9 3 0
shrum	90 9 1 8
shuaib	135 0 0 0
shucet	120 0 8 1
shue	95 19 1 1
shuey	236 25 0 6
shuford	111 8 1 5
shujaat	162 1 7 7
shukla	122 29 1 7
shukrijumah	207 0 0 2
shula	1404 3 16 21
shuler	228 26 1 4
shull	134 35 1 2
shulman	150 21 2 5
shultz	265 61 5 4
shumaker	937 48 7 11
shuman	129 24 0 5
shumate	123 20 3 3
shurn	400 2 0 0
shurtleff	200 11 0 1
shuster	329 12 1 6
shutout	4255 68 189 169
shutouts	95 18 17 9
shuttlesworth	133 0 3 3
shwartzboim	200 0 0 0
shy	5817 558 570 312
shyamalan	249 2 1 2
shyatt	368 0 3 1
shyne	290 1 0 0
sibal	150 4 13 8
sibanda	102 6 1 11
siberio	582 0 0 0
sibley	113 118 11 4
sibling	137 81 26 35
siblings	166 61 15 3252
sid	169 1 15 7
siddiqui	472 35 8 5
sidekick	278 9 17 3
sideline	210 9 62 70
sidelines	112 9 52 68
sidgmore	166 0 0 3
sidhu	164 37 5 3
sidney	295 34 81 11
siebers	135 2 0 0
siebert	88 48 21 5
siegel	1532 147 44 22
siegelman	1457 1 22 3
siegfried	139 14 5 5
siem	141 1 0 2
siepmann	180 2 0 0
sierra	685 193 226 64
sievers	151 61 2 5
sifford	592 1 0 2
sifrit	137 137 10 8
sigel	847 9 0 2
sightseek	2 251 0 2
sigler	172 36 0 5
sigman	275 20 2 3
sigmon	123 25 1 1
sigmund	105 7 0 0
signee	137 60 4 2
signing	4228 16 309 182
sigsbee	104 0 0 0
sihamoni	586 0 0 0
sihanouk	974 0 0 0
sihpol	171 0 0 0
sikes	117 34 1 3
sikh	163 0 7 12
sikkema	152 3 1 0
silas	3255 8 22 16
silber	396 27 4 15
silberman	123 14 5 1
siler	271 18 3 2
silicio	0 127 1 1
silk	103 21 74 14
silliere	128 0 0 17
sillinger	236 0 2 0
sills	78 53 4 9
silmi	8 151 0 2
silsby	6 102 1 0
silva	5308 360 109 44
silver	1934 212 322 64
silverman	1078 71 16 39
silvers	63 17 2 24
silverstein	1468 42 30 41
silvester	361 8 0 5
silvestre	187 2 1 2
silvestri	112 22 5 2
silvia	129 77 2 11
sim	313 21 62 16
simard	52 49 0 2
simcox	112 7 0 1
simeon	193 2 17 7
simeoni	906 1 0 1
simien	1031 5 5 3
simitian	186 2 0 1
simitis	237 0 13 12
simmonds	160 49 8 4
simmons	5328 852 97 106
simms	1469 98 18 16
simon	8285 624 598 149
simonds	119 21 2 4
simone	135 859 8 11
simoneau	115 5 0 0
simoni	354 11 0 0
simons	685 118 16 58
simonson	112 26 2 4
simontacchi	260 0 0 0
simpkins	110 35 1 1
simpson	6066 1505 150 156
sims	2609 458 96 141
sin	158 15 150 92
sinatra	423 34 9 2
sinbad	113 1 6 1
sincerity	68 4 38 13
sinclair	969 219 778 171
sindelar	657 3 1 0
singaporean	82 10 1 14
singer	8129 5097 241 256
singh	27466 344 329 348
singhal	110 6 11 18
single	16687 229 770 344
singles	1264 103 168 595
singletary	331 48 3 4
singleton	1393 197 24 34
singson	119 3 1 5
sinha	780 23 55 45
sinise	144 1 0 3
sinisi	125 0 2 2
sink	77 16 31 7
sinners	14 1 2 210
sinnott	128 25 6 4
sinquefield	186 0 1 6
sipek	843 0 1 0
sir	433 3 12 14
siragusa	103 5 0 9
sirens	19 0 15 557
sires	148 2 0 19
sirhan	229 0 0 1
sirmon	104 0 0 3
sisk	193 30 0 10
sisler	365 19 8 0
sisson	85 45 3 1
sissy	8 136 1 12
sistani	2126 0 23 15
sister	1446 22167 277 1210
sisters	102 188 105 11207
sisulu	749 47 6 8
sitter	149 278 14 30
sitti	125 0 0 0
sitting	1160 424 319 601
sivits	3217 26 0 13
six	1855 242 1142 44113
sixers	176 0 34 4538
sixes	608 1 11 20
sixteen	12 1 9 692
sixth	1935 120 597 280
sizemore	1389 32 9 8
sjoblom	122 1 0 0
sjodin	12 1766 1 13
skaggs	381 55 8 6
skaife	120 4 1 1
skakel	317 1 2 0
skarbek	1 102 0 0
skate	149 4 43 13
skater	190 214 20 18
skates	16 6 8 104
skeen	261 14 5 1
skelton	635 57 5 6
skerritt	240 2 0 1
sketch	125 86 117 41
skidmore	84 33 36 12
skier	837 99 9 28
skiles	732 12 6 9
skilling	3985 0 2 18
skills	748 223 369 5228
skinner	1929 246 22 17
skins	11 0 6 281
skinstad	149 0 0 0
skip	618 23 17 36
skipper	5253 76 75 131
skirt	3 795 60 7
skis	14 10 9 207
sklar	119 25 10 3
sklyarov	220 0 0 0
skolnick	120 31 1 10
skorton	137 0 0 1
skrepenak	125 1 3 6
skudra	109 0 0 0
skulls	7 1 5 844
skydiver	176 18 0 3
skydivers	2 1 0 171
skylstad	608 1 5 0
slack	523 42 37 16
slade	315 41 1 14
slagle	200 22 3 4
slalom	61 74 12 2
slam	740 5 39 12
slash	229 10 16 10
slater	1092 183 218 34
slaton	83 30 3 2
slattery	235 69 2 3
slaughter	383 162 115 223
slave	392 56 16 10
slavenas	29 211 1 0
slavin	87 16 0 1
slavkov	456 0 2 0
slawson	128 3 2 3
slay	149 1 5 1
slaying	2997 52 29 35
slayings	24 3 0 110
sledge	305 15 60 4
sleeper	51 23 18 42
sleepovers	147 2 2 5
sleeve	225 12 43 4
slepian	809 10 0 0
sleuths	19 6 5 220
slick	172 21 41 13
slides	31 10 24 352
slight	58 11 49 16
slim	320 8 7 7
slip	196 11 182 58
slippers	31 26 2 78
slips	20 1 12 349
slive	238 0 4 0
sliwa	332 8 1 2
sloan	3407 283 24 52
sloane	155 42 6 13
slocum	1087 18 11 41
slone	99 95 1 2
sloop	71 13 24 1
slosberg	131 1 3 1
slovak	59 43 21 7
slovakian	159 27 1 0
slovaks	16 0 1 232
slowik	133 2 2 1
slugger	5195 5 38 6
sluman	1176 0 1 0
slump	597 13 524 192
slums	8 0 5 118
slusser	108 6 1 0
slutskaya	0 528 0 0
smal	131 0 7 4
small	984 233 356 430
smalley	193 51 4 12
smalls	133 37 1 12
smallwood	202 67 13 6
smart	1122 692 350 69
smarty	2111 2 9 28
smash	77 9 63 11
smathers	159 6 2 2
smile	1428 455 397 93
smiles	101 54 46 195
smiley	694 102 11 11
smit	243 19 18 27
smith	75783 9805 1064 1464
smitherman	400 40 5 4
smithson	108 31 3 3
smitty	579 1 0 3
smoak	124 5 0 1
smoker	1223 44 17 41
smokey	109 7 3 0
smolinski	361 8 2 0
smolka	131 3 1 4
smoltz	3864 0 3 2
smoot	267 161 6 6
smorgon	71 0 36 5
smothers	140 39 6 3
smuggler	243 7 3 15
smugglers	13 7 10 1661
smull	103 5 4 0
smyth	986 47 15 13
smythe	86 25 0 5
snakeheads	0 1 0 108
snapp	112 36 3 4
snapper	107 4 9 14
snaps	77 2 44 40
snapshots	7 24 14 293
snavely	92 12 1 0
snead	263 34 4 3
sneakers	29 69 6 70
snedden	151 11 8 11
sneddon	2596 13 6 8
snedeker	242 9 1 2
sneed	222 95 2 6
sneh	158 4 0 3
snelgrove	20 137 0 0
snell	520 71 10 18
snelling	124 36 2 0
snider	711 237 37 13
sniper	4365 25 6 68
snipers	22 0 2 1072
snipes	210 169 3 10
snippets	2 11 5 144
snodgrass	118 59 5 3
snodgress	1 158 0 0
snook	177 20 14 26
snoop	459 3 5 4
snow	14675 261 1226 291
snowboarder	139 15 5 1
snowden	182 68 3 9
snowe	6 363 8 3
snowman	135 5 27 4
snowmobilers	2 4 0 154
snr	110 4 9 5
snyder	6194 643 129 101
snyderman	112 17 0 0
soares	284 141 2 9
soaries	453 2 1 0
sobel	182 35 4 1
sobhraj	176 0 0 0
socas	112 0 1 2
socceroos	4 0 2 190
socialist	182 10 9 8
socialite	8 230 0 0
sociologist	161 14 4 4
socks	95 28 24 637
socrates	145 0 3 1
sodano	150 0 3 4
sodas	7 0 3 358
soden	109 4 0 2
soderberg	188 20 1 16
soderling	259 0 0 0
soffar	115 0 0 0
soga	6 2639 1 10
sohail	112 0 0 2
sohn	431 15 5 5
sokol	112 29 3 4
sokolof	259 0 0 0
sokolova	0 109 0 0
sokolowski	128 3 2 2
sol	97 4 62 12
solace	42 26 33 44
solana	897 2 14 5
solanki	214 0 0 9
solano	314 16 28 19
solar	172 3 6 2
solari	107 23 1 3
solberg	411 68 2 10
solbes	220 0 4 17
soldati	4 243 0 0
soldier	35477 844 251 851
soldiers	2236 235 930 135863
sole	203 2 14 3
soleimanpour	101 0 0 0
solheim	184 1 2 3
solich	1448 2 8 5
solicitor	1097 274 45 121
solicitors	45 30 19 431
soliman	94 89 1 14
solis	476 82 5 26
sollie	151 1 0 2
solo	218 107 135 60
soloist	193 20 5 4
solomon	1206 198 43 39
solomons	121 8 21 32
solskjaer	247 0 3 0
somalis	9 0 2 388
sombat	24 100 0 1
somchai	164 2 2 3
somebody	3381 419 1274 16975
someone	19240 4958 4322 26928
somers	110 92 30 11
somerville	140 65 54 13
sommer	251 24 6 10
sommers	197 71 1 8
son	98154 2369 735 1769
soncini	35 156 0 0
sondheim	86 1 6 7
songaila	117 0 0 0
songstress	0 121 2 1
songwriter	449 66 5 7
songwriters	6 3 5 272
sonia	39 875 27 32
sonics	103 0 17 3982
sonnenberg	133 8 6 1
sonntag	93 7 20 1
sonny	383 11 4 7
sono	246 2 2 3
sons	452 257 252 9649
sontag	63 442 0 2
sonya	1 126 0 7
soong	389 16 7 10
soper	114 39 8 2
sophia	13 128 7 9
sophie	13 689 9 17
sophomore	5034 1323 49 68
soprano	26 333 15 0
sorbara	307 1 5 2
sore	163 14 29 6
soren	412 0 11 3
sorensen	767 121 13 16
sorenson	403 76 10 17
sorenstam	113 25057 174 15
sorgi	289 2 7 1
soriano	3054 27 15 15
sorkin	323 3 1 1
sorlie	593 0 3 0
soro	109 1 0 3
soros	1498 1 10 3
sorrell	256 49 8 2
sorrow	73 77 41 17
sosa	15555 43 175 31
soto	608 227 9 10
sottile	142 16 3 1
sotto	113 1 5 17
soucy	100 7 3 2
souder	460 9 2 3
soul	415 121 405 196
soule	96 21 4 1
soules	162 2 1 1
soulias	28 450 0 0
soumayah	416 3 0 1
souness	1548 0 9 21
sourav	217 2 5 2
souray	243 1 0 0
source	5270 534 3613 2155
sources	8344 1286 4356 13257
sousa	309 47 3 9
souter	371 22 3 1
southall	141 15 1 6
southard	88 41 0 5
southerland	126 24 4 6
southerner	325 6 3 3
southerners	7 0 5 791
southgate	264 10 19 23
southpaw	983 13 4 4
southworth	84 26 1 6
souza	438 85 9 12
sow	39 61 5 9
sowell	178 35 3 2
sowers	115 24 3 7
sox	291 5 97 5552
soyinka	135 0 2 1
spacey	1199 5 8 2
spada	281 3 0 0
spadafora	779 11 4 2
spadaro	173 2 0 1
spade	240 39 33 11
spadea	1451 0 0 2
spader	181 3 0 0
spady	13 189 0 4
spaeth	71 31 0 1
spahn	688 4 3 6
spainhour	112 0 0 2
spammer	89 1 9 65
spangler	232 62 12 6
spaniard	3550 181 17 31
spanier	137 2 4 1
spann	178 27 1 5
spano	305 15 3 4
spanos	125 2 2 1
sparkman	105 62 16 11
sparks	1080 254 102 817
sparrow	286 30 50 6
spasms	1008 6 1 15
spaulding	460 67 40 15
speaker	19319 1186 496 605
speakers	149 27 114 4774
speaking	2278 550 376 667
spear	317 54 36 9
spearman	167 12 2 5
spears	528 3224 23 68
specht	110 26 5 0
specialist	1811 459 560 155
speck	50 22 38 4
speckhals	128 1 0 1
spectator	1484 23 53 21
spectators	64 12 59 3312
specter	5582 5 123 36
spector	2443 114 5 7
speech	2752 271 2583 432
speeches	215 8 134 245
speed	2145 108 1574 383
speedster	418 8 6 5
speedy	115 3 12 2
speer	170 30 3 2
speicher	406 5 3 2
speier	101 170 16 1
speight	93 19 2 2
spell	289 46 198 79
speller	292 7 2 3
spellers	1 4 3 439
spellings	6 207 1 5
spellman	189 26 26 6
spells	51 8 14 32
spence	1383 209 33 24
spencer	6001 596 129 129
spengler	31 116 0 1
sperling	226 9 8 5
sperry	150 15 6 4
spezza	557 0 0 2
spicer	298 115 10 13
spiderman	241 0 5 0
spiders	17 3 16 945
spidey	111 0 3 0
spidla	256 0 1 0
spielberg	541 5 12 2
spielman	539 13 1 6
spiers	272 9 2 3
spies	78 32 22 1101
spiezio	660 1 3 1
spikes	1092 4 20 75
spilka	2 110 2 1
spillane	180 37 1 2
spills	58 0 13 35
spina	162 8 3 2
spinks	1324 19 5 7
spinner	2144 22 44 14
spinners	14 0 9 583
spinney	102 2 3 1
spires	182 16 2 27
spirits	179 31 72 1211
spitz	950 29 4 28
spitzer	5624 14 151 71
spivey	577 31 4 12
spleen	139 2 16 14
splint	223 4 18 2
splinter	118 2 24 2
splits	26 1 12 82
spoke	860 150 152 364
spokesman	88625 2594 14123 11722
spokesmen	297 18 105 3637
spokespeople	50 2 18 576
spokesperson	2657 1068 1462 2521
spokeswoman	6040 18520 6165 3923
spokeswomen	2 53 3 206
spongebob	377 0 12 1
sponsor	1298 254 968 279
spooner	268 30 5 9
spoonhour	170 0 0 3
sportscaster	144 7 2 1
sportsman	353 3 11 15
sportswriter	304 1 4 1
sportswriters	7 1 4 103
spotter	220 3 5 7
spouse	343 154 74 186
spouses	51 6 16 1897
sprague	900 149 90 18
sprain	1238 30 27 10
spratt	232 21 5 11
sprem	0 867 0 0
sprewell	3699 0 37 9
spriggs	129 28 2 5
springbok	97 0 14 7
springborg	205 4 8 1
springer	1944 151 62 19
springs	85 2 63 47
springsteen	1220 4 5 2
sprinter	1318 355 24 12
sproles	564 2 18 5
sprott	148 7 1 4
spruill	84 63 1 38
spunk	2 123 4 3
spur	85 4 51 13
spurling	125 10 2 0
spurlock	771 22 7 3
spurrier	8290 3 28 15
spurs	263 4 159 14141
spy	1255 33 109 21
squire	296 33 4 6
squires	230 134 13 58
squyres	202 2 43 9
srichaphan	352 0 3 0
srinath	318 1 6 2
srivastava	120 7 10 3
staal	127 4 0 0
stabenow	2 151 2 1
stables	19 5 16 69
stacey	145 409 8 18
staci	2 105 0 0
stack	537 57 128 115
stackhouse	1796 22 6 6
stacks	25 2 19 68
stacy	165 388 14 22
stadler	1560 19 4 6
staffenberg	101 0 1 3
staffer	757 221 19 51
staffers	231 55 80 4238
stafford	1213 181 124 47
stagehands	5 0 0 229
staggs	46 54 1 5
stahl	403 138 16 22
stairs	1570 30 20 50
stajan	109 0 0 2
stakeknife	205 0 0 0
stakic	142 0 0 0
staley	1835 386 25 23
stalin	706 2 3 13
stalker	78 39 11 11
stalkers	1 2 0 122
stallard	92 16 1 3
staller	14 106 0 0
stallings	456 48 13 11
stallion	329 4 17 9
